Sum of retweet_count,
Row Labels,Total
dgendvil,0
DIGITALRY,0
djB_MonEy,0
DocSimpson,0
Doener,0
dogwalker2012,0
dojoboy,0
DomStampone,0
Donna_Chan,0
DorkmanScott,0
dot_blog_,0
DouglasAllanOrr,0
drcharles38,0
DrJenGunter,0
DrugPolicyNews,0
dtnewsdesk,0
Dunkfaced,0
dwh140,0
e_beat2,0
earthtomel1,0
EASTBAYDFRESH,0
EclecticBeings,0
eduardovirgala,0
edward_shore,0
Egitto3000,0
ellenhuet,0
ElliottBobert,0
elpaisa_moreno,0
ElyseMLagana,0
EmpowermentMaga,0
Eric_W_Kennedy,0
EricRichards,0
erika_prolife,0
EthanLMiller,0
Everett2007,0
Evilcolenevil,0
ExonerateMe,0
exploreALLEY,0
ExZACly_,0
faren800,0
FcoUgalde,0
FilterMyNews,0
fiverr_girl,0
FleaMarketDDS,0
FlirtCW,0
FlorianChristof,0
FloridaDeathRow,0
FMartinez06,0
fox5sandiego,0
FRamabama,0
FRANCEEILERS,0
FredRowland21,0
FreeRashad,0
fremontbuzz,0
FreshPrinceOfLP,0
fruher_fan78,0
FryKsLG,0
ftsj17,0
fullertonstory,0
gabbysway2,0
galacticasitrep,0
garanceburke,0
GaryDrechsel,0
GatedCommunity1,0
gemarble357,0
GeneKetcherside,0
Genuinebaldskin,0
Georgann_M,0
georgekanaris,0
Ghulam_Rasool1,0
GMOjournal,0
goforbroque,0
GreekAnya,0
Gregrowe28,0
hafsamohamed1,0
Haightor,0
hammerjuan,0
hamphill108,0
HanfordSentinel,0
Hannahfayeholt,0
hannahspector,0
hayden_thorne,0
HeadlineDailyHQ,0
heavensfugitive,0
HedgefundPLAY,0
HeeSpicy,0
heidos777,0
hellohighplaces,0
heroafterhero,0
HERwinterparty,0
HisHoneyButt,0
HistoryFlow,0
HLindskold,0
hmintz,0
HMulak,0
Hoont,0
Hope_ful1980,0
howell_ben,0
HRAssociation,0
HRightsActivist,0
hrw,0
iamtrueblue,0
ian23,0
iCoeurB,0
IdealCynic,0
iE_Alabama,0
IFeelLA,0
iManageSocial,0
