id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc
415,0,266066209458507776,169043903,"California Proposition 36: Huge lead in early returns - San Jose Mercury News http://t.co/GCCFGgLp",NULL,California_trav,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:35:02",0,NULL,NULL,NULL,dlvr.it,0,NULL,0,NULL,NULL,
416,0,266066213740888065,22815141,"Prop. 30 currently at 49% - yes and 51% - no. #SFSU http://t.co/rJJLteCD",NULL,XpressNews,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:35:03",0,NULL,NULL,NULL,HootSuite,0,NULL,0,NULL,NULL,
417,0,266066217889042433,202616721,"California Proposition 32: Measure that would restrict union donations one of closest statewide races http://t.co/OFPwM7Df #rootstrikers",NULL,TrepLaw,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:35:04",0,NULL,NULL,NULL,dlvr.it,0,NULL,0,NULL,NULL,
418,0,266066262583558144,30264308,"LOS ANGELES (AP) - California voters have rejected Proposition 38, tax hike for public schools.",NULL,KGETnews,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:35:14",0,NULL,NULL,NULL,Facebook,0,NULL,0,NULL,NULL,
419,0,266067519721316352,33021440,"RT @ellenhuet: Prop. 36, which revises three-strikes law, will pass, Chronicle is projecting. Story update soon. #sfcvote http://t.co/7B ...",NULL,siosf,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:40:14",30,NULL,NULL,NULL,Echofon,0,NULL,0,NULL,NULL,ellenhuet
420,0,266067838303875072,41764193,"RT @ChrisMegerian: Obama is getting ready to speak. Hopefully he has some news about Proposition 30.",NULL,evanhalper,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:41:30",1,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,ChrisMegerian
421,0,266067917509107713,23031187,"Proposition 37 - WHAT? California, you cannot be serious.",NULL,thefoodinista,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:41:49",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,
422,0,266068109834735618,20928406,"RT @JWilliamsAP: BULLETIN (AP) _ Proposition 36 - Revise Three Strikes Law, approved, California.",NULL,oskargarcia,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:42:35",0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,JWilliamsAP
423,0,266068136271429632,183926025,"RT @HealthRanger: Proposition 37 appears to have failed in California, but GMO labeling awareness achieves victory http://t.co/4qv1KP3D  ...",NULL,ladysysy,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:42:41",42,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,HealthRanger
424,0,266068165178580992,52175589,"RT @HealthRanger: Proposition 37 appears to have failed in California, but GMO labeling awareness achieves victory http://t.co/4qv1KP3D  ...",NULL,hillaryfbrown,NULL,NULL,NULL,NULL,0,,"2012-11-07 06:42:48",43,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,HealthRanger
