id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc,id,user_id,verified,profile_image_url,geo_enabled,followers_count,protected,location,listed_count,utc_offset,statuses_count,description,friends_count,screen_name,lang,favourites_count,name,url,created_at,time_zone,grabbed,id,user_id,name,screen_name,indices,text,url,expanded_url,display_url,type,entity_id
13065,0,2.66084E+17,19176429,"BEAT PROJECTION: Calif. Prop. 39 which closes a corporate tax loophole has passed, the Beat estimates. http://t.co/qLobjzOO",NULL,californiabeat,NULL,NULL,NULL,NULL,0,,11/7/12 7:46,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,436,19176429,0,http://a0.twimg.com/profile_images/606993635/beatlogo2_normal.jpg,0,75425,0,"San Francisco, CA",1535,-28800,14051,Regional News and Information Service for the Metropolitan San Francisco Bay Area.,19787,californiabeat,en,28,California Beat,http://www.californiabeat.org/,1/19/09 7:40,Pacific Time (US & Canada),1,271,19176429,California Beat,californiabeat,"[3, 18]",NULL,NULL,NULL,NULL,mention,335
16283,0,2.66116E+17,19176429,"BEAT PROJECTION: Prop. 32, banning payroll-deduct union dues from being spent in politics, will fail, Beat estimates. http://t.co/qLobjzOO",NULL,californiabeat,NULL,NULL,NULL,NULL,0,,11/7/12 9:51,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,436,19176429,0,http://a0.twimg.com/profile_images/606993635/beatlogo2_normal.jpg,0,75425,0,"San Francisco, CA",1535,-28800,14051,Regional News and Information Service for the Metropolitan San Francisco Bay Area.,19787,californiabeat,en,28,California Beat,http://www.californiabeat.org/,1/19/09 7:40,Pacific Time (US & Canada),1,271,19176429,California Beat,californiabeat,"[3, 18]",NULL,NULL,NULL,NULL,mention,335
18916,0,2.66043E+17,19176429,"ELECTION 2012: Prop. 35, stiffer human trafficking penalties, passing easily with estimated 25% of vote in. http://t.co/qLobjzOO",NULL,californiabeat,NULL,NULL,NULL,NULL,0,,11/7/12 5:03,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,436,19176429,0,http://a0.twimg.com/profile_images/606993635/beatlogo2_normal.jpg,0,75425,0,"San Francisco, CA",1535,-28800,14051,Regional News and Information Service for the Metropolitan San Francisco Bay Area.,19787,californiabeat,en,28,California Beat,http://www.californiabeat.org/,1/19/09 7:40,Pacific Time (US & Canada),1,271,19176429,California Beat,californiabeat,"[3, 18]",NULL,NULL,NULL,NULL,mention,335
19174,0,2.66076E+17,19176429,"ELECTION 2012: Calif. Prop. 30 takes a very slight lead  -- its first of the night -- by about 8,500 votes. http://t.co/qLobjzOO",NULL,californiabeat,NULL,NULL,NULL,NULL,0,,11/7/12 7:12,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,436,19176429,0,http://a0.twimg.com/profile_images/606993635/beatlogo2_normal.jpg,0,75425,0,"San Francisco, CA",1535,-28800,14051,Regional News and Information Service for the Metropolitan San Francisco Bay Area.,19787,californiabeat,en,28,California Beat,http://www.californiabeat.org/,1/19/09 7:40,Pacific Time (US & Canada),1,271,19176429,California Beat,californiabeat,"[3, 18]",NULL,NULL,NULL,NULL,mention,335
22060,0,2.66047E+17,27887600,"@JMDarhower RT @KESQ: Proposition 35 - Human Trafficking Penalties, approved, California.",NULL,Sempre4ever,NULL,2.66047E+17,15682251,NULL,0,KESQ,11/7/12 5:19,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,KESQ,22060,27887600,0,http://a0.twimg.com/profile_images/2776720427/9d893bc4f22f48e9b4f45c1c34188261_normal.jpeg,0,181,0,SoCal ,3,-28800,11018,"26, â™¡ I've only ever been a Rob PÎ±ttÎ¯nson fan. Damn proud of it too...It's like NYC on here, it never sleeps. ; ) #RobsOnePercent",233,Sempre4ever,en,125,Sempre â„›ob,,3/31/09 15:04,Pacific Time (US & Canada),1,272,27887600,Sempre â„›ob,Sempre4ever,"[3, 15]",NULL,NULL,NULL,NULL,mention,336
18958,0,2.66048E+17,524777497,"RT @Sempre4ever: @JMDarhower RT @KESQ: Proposition 35 - Human Trafficking Penalties, approved, California.",NULL,JMDarhower,NULL,NULL,NULL,NULL,0,,11/7/12 5:23,0,NULL,NULL,NULL,Twitter for iPhone,0,NULL,0,NULL,NULL,Sempre4ever,18958,524777497,0,http://a0.twimg.com/profile_images/1897410302/coveravi_normal.jpg,0,2978,0,Carolinas,49,0,7827,"Writer. Reader. Opinionated & liberal. Anti-trafficking advocate. My first novel, Sempre (Forever), is available now. #TheUnnamedSequel coming soon.",3152,JMDarhower,en,58,JM Darhower,http://www.JMDarhower.com,3/14/12 22:08,,1,272,524777497,JM Darhower,JMDarhower,"[17, 28]",NULL,NULL,NULL,NULL,mention,337
247,0,2.66046E+17,15682251,"Proposition 30 - Temp Taxes to Fund Education

With 25.86% of votes counted: 


YES  102,977  40.83%
NO  149,251  59.17%",NULL,KESQ,NULL,NULL,NULL,NULL,0,,11/7/12 5:13,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,247,15682251,0,http://a0.twimg.com/profile_images/519943874/KESQ-Twitter-Icon_normal.jpg,0,3938,0,"Palm Desert, CA",180,-28800,7621,KESQ-TV News Channel 3: Proudly leading television and online news coverage of the Palm Springs and Coachella Valley area of Southern California.,3467,KESQ,en,0,KESQ,http://www.kesq.com,7/31/08 23:15,Pacific Time (US & Canada),1,272,15682251,KESQ,KESQ,"[32, 37]",NULL,NULL,NULL,NULL,mention,338
18941,0,2.66047E+17,15682251,"Proposition 35 - Human Trafficking Penalties, approved, California.",NULL,KESQ,NULL,NULL,NULL,NULL,0,,11/7/12 5:17,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,247,15682251,0,http://a0.twimg.com/profile_images/519943874/KESQ-Twitter-Icon_normal.jpg,0,3938,0,"Palm Desert, CA",180,-28800,7621,KESQ-TV News Channel 3: Proudly leading television and online news coverage of the Palm Springs and Coachella Valley area of Southern California.,3467,KESQ,en,0,KESQ,http://www.kesq.com,7/31/08 23:15,Pacific Time (US & Canada),1,272,15682251,KESQ,KESQ,"[32, 37]",NULL,NULL,NULL,NULL,mention,338
1120,0,2.66273E+17,22069915,Proposition 31 Two-Year State Budget: Election Results Show Likely Defeat for Reformers http://t.co/JuLiPwi9 via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 20:18,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
3686,0,2.66078E+17,22069915,Proposition 30 pulls ahead as Los ANgeles County votes finally start pouring in. Jerry Brown could win this thing.,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 7:21,0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
3759,0,2.66093E+17,22069915,Proposition 39: Big Win for Green Renovation of Public Buildings Paid for by $1 Billion Business Tax http://t.co/he8NRL3b via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 8:20,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
6709,0,2.66062E+17,22069915,Landslide Victory for Proposition 35 to Increase Sex Trafficking Penalties http://t.co/P8ubgeEn via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 6:16,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
7496,0,2.66274E+17,22069915,Proposition 33 Auto Insurance Changes: Election Results. It was defeated. http://t.co/069f14MZ via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 20:18,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
7925,0,2.6549E+17,22069915,Proposition 33 Auto Insurance Changes: George Joseph Tries Again http://t.co/hHq19DNw via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/5/12 16:25,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
7927,0,2.6549E+17,22069915,Proposition 31 Two-Year State Budget: Too Confusing to Be Convincing? http://t.co/ZitNE4yH via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/5/12 16:25,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
7928,0,2.6549E+17,22069915,Proposition 32 Union Campaign Contribution Limits: Hitler Endorsed! http://t.co/PtTky97J via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/5/12 16:26,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
11585,0,2.64112E+17,22069915,"Proposition 36 Three Strikes: In South LA, some hope it will pass. They and their relatives may have 2 strikes now. http://t.co/OuVZTToJ",NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/1/12 21:08,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
15813,0,2.66044E+17,22069915,Proposition 38 Molly Munger Tax Hike: Absentee Ballots and Early Returns Show Voter Opposition 74 Percent http://t.co/XzWuwm6r via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 5:08,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
17214,0,2.65491E+17,22069915,Proposition 37: Support Declines for GMO Labeling Law  http://t.co/gtwRE83e via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/5/12 16:30,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
17291,0,2.65582E+17,22069915,"California Voter Guide for Nov 6, 2012, by LA Weekly. What to make of Prop. 30, Measure J, 3 Strikes, GMO http://t.co/9yO71KVR via @laweekly",NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/5/12 22:29,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
17737,0,2.64044E+17,22069915,"Proposition 36 Three Strikes: In South LA, former prisoner prays voters soften law. In bad areas, TVs tune to election. http://t.co/OuVZTToJ",NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/1/12 16:40,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
19018,0,2.66054E+17,22069915,"Proposition 38 Molly Munger Tax Hike: Early Returns Show 74 Percent No, biggest loser on ballot. http://t.co/XzWuwm6r via @laweekly",NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 5:46,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
20270,0,2.65491E+17,22069915,Proposition 34: Campaign to Repeal the Death Penalty is Gaining Traction According to Poll http://t.co/tVTlB8Ju via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/5/12 16:29,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
22725,0,2.66225E+17,22069915,Proposition 30 Election Results: Jerry Brown Gets Lucky and Pulls Off Big Win http://t.co/tvP6EQmi via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/7/12 17:06,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
23408,0,2.65597E+17,22069915,Read this piece on California Proposition. 30 vs Proposition 38 to understand why both are in trouble with voters. http://t.co/c9nwyCuQ,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/5/12 23:29,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
23781,0,2.64409E+17,22069915,Proposition 30 and 38 Field Poll: Voters now oppose the huge tax hikes from @JerryBrownGov &amp; Munger. Duh. http://t.co/GiYC4fAu via @laweekly,NULL,jillstewart,NULL,NULL,NULL,NULL,0,,11/2/12 16:48,0,NULL,NULL,NULL,Tweet Button,0,NULL,0,NULL,NULL,,1120,22069915,0,http://a0.twimg.com/profile_images/297141000/jill_at_lapc_normal.jpg,0,1044,0,Los Angeles,49,-28800,4746,"Managing editor of Los Angeles Weekly. Formerly with Buzz, New Times-LA, Los Angeles Times. Op eds in The New York Times and Wall Street Journal.  ",210,jillstewart,en,1,Jill Stewart,http://laweekly.com,2/26/09 22:08,Pacific Time (US & Canada),1,273,22069915,Jill Stewart,jillstewart,"[3, 15]",NULL,NULL,NULL,NULL,mention,339
3174,0,2.6769E+17,106516018,Gov. Brown calls Prop. 30 victory start of a national movement http://t.co/BOcgOiQI,NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/11/12 18:06,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
3312,0,2.66023E+17,106516018,"Unified against Proposition 32, labor works to get out the vote http://t.co/2NLQmPE0",NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 3:44,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
6728,0,2.66063E+17,106516018,"Prop. 40, on state Senate districts, passes, per AP http://t.co/FaRn0x9K",NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 6:21,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
6804,0,2.66072E+17,106516018,"Proposition 36 on three strikes law passes, AP says http://t.co/Nr24EXvJ",NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 6:57,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
7560,0,2.66296E+17,106516018,"Celebrating Prop. 30 win, Jerry Brown vows to hold line on spending http://t.co/RQtMcsI6",NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 21:47,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
9460,0,2.65984E+17,106516018,Proposition 36 and prison overcrowding http://t.co/NVuIGjrF,NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 1:08,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
9471,0,2.66E+17,106516018,The nonconformists behind Proposition 37 http://t.co/rs6RWHRC,NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 2:10,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
16796,0,2.66288E+17,106516018,"California death penalty repeal, Proposition 34, rejected http://t.co/poRZUrSm",NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 21:16,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
16915,0,2.65631E+17,106516018,Jerry Brown makes retail pitch for Proposition 30 http://t.co/nTpr7w2f,NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/6/12 1:46,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
21433,0,2.63081E+17,106516018,Prop. 32 supporters link unions to UC Davis pepper-spraying http://t.co/kLlE9kDk,NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,10/30/12 0:54,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
22141,0,2.66055E+17,106516018,"Proposition 35, on human trafficking, passes, per AP http://t.co/JlHNV8rJ",NULL,LATPoliticsCA,NULL,NULL,NULL,NULL,0,,11/7/12 5:49,0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,3174,106516018,0,http://a0.twimg.com/profile_images/2054300181/CApolitics_normal.jpg,1,7997,0,"Sacramento and Los Angeles, CA",528,-28800,3192,The @latimes on politics and government in the Golden State.,45,LATPoliticsCA,en,1,LA Times CA Politics,http://latimes.com/calpolitics,1/19/10 20:34,Pacific Time (US & Canada),1,274,106516018,LA Times CA Politics,LATPoliticsCA,"[78, 92]",NULL,NULL,NULL,NULL,mention,341
